2019-8-9 18:30,5.049427,0.430627,4.1399,5.67238,5.67238,4.87945,0.45175,4.13285,6.40676,5.64879,4.94292,0.380009,4.13025,5.65639,5.65639,4.781851,0.396074,3.37122,5.65626,5.404906,4.336541,0.561516,2.60469,5.65641,5.145247,3.847542,0.717408,1.8388,5.6548,5.143456,337.54,2.91,335.46,339.86,3.29,330.02,331.51,4.04,335.45,842.129156,0.049873,842.012785,842.295401,16.517526,0.084763,16.415811,16.704003,296.1,8.83,0
2019-8-9 18:40,6.580374,0.78463,4.90614,7.9711,7.9711,6.51515,0.822397,4.89082,7.9227,7.9227,6.176804,0.739415,4.89332,7.9456,7.9456,5.756802,0.68932,4.1329,7.17962,7.17962,5.250531,0.673667,3.36762,7.18227,6.930503,4.843518,0.774648,2.602,6.418,6.418,335.02,3.25,332.75,337.18,3.5,336.8,328.28,3.55,321.79,841.979536,0.033249,841.87979,842.079283,16.437001,0.046619,16.348001,16.534478,292.18,6.61,0
2019-8-9 18:50,8.122049,0.493459,6.43862,9.50358,9.250721,8.106129,0.495712,7.16473,9.43864,9.18851,7.87845,0.545595,5.65639,9.47174,9.219927,7.352521,0.647428,5.65626,8.70298,8.70298,6.751215,0.676719,4.89348,8.70813,8.196967,6.202014,0.857074,2.602,8.7076,8.455744,334.79,2.68,333.77,337.29,3.43,338.4,329.6,4.96,330.55,841.979536,0.033249,841.846541,842.095908,16.534478,0.029667,16.46243,16.589574,292.91,9.11,0
2019-8-9 19:00,6.902195,0.828305,4.90614,8.73734,8.484481,6.867606,0.855748,4.89082,8.68067,8.68067,6.840675,0.762307,4.89332,8.70867,8.197413,6.610645,0.765488,4.89458,8.70298,8.192654,6.401793,0.769796,4.13055,9.47106,8.456363,6.00053,0.947131,3.3652,8.7076,8.196256,334.41,3.63,326.71,336.55,4.12,331.99,328.37,4.44,329.5,841.913039,0.049873,841.746794,842.046034,16.479383,0.038143,16.407334,16.542955,291.43,7.65,0
2019-8-9 19:10,6.285372,0.799188,4.1399,7.9711,7.9711,6.237733,0.804964,4.13285,7.9227,7.9227,6.2058,0.861506,4.13025,7.9456,7.9456,5.973881,0.812713,4.1329,7.9413,7.689946,5.848668,0.830831,3.36762,7.9452,7.434037,5.532688,0.954,3.3652,8.7076,7.9444,333.72,4.89,331.86,335.85,5.58,329.87,326.98,5.66,323.39,841.929663,0.033249,841.796667,842.062659,16.504811,0.021191,16.470906,16.564145,287.54,8.91,0
2019-8-9 19:20,5.70916,0.758578,3.37366,7.9711,7.457719,5.627567,0.739779,3.37488,7.16473,7.16473,5.53201,0.763833,3.36718,7.18253,6.930717,5.315789,0.787577,3.37122,7.17962,7.17962,5.173475,0.754538,3.36762,7.18227,6.671107,5.157194,0.926525,2.602,7.1812,6.929344,330.07,7.17,319.29,332.17,7.85,333.37,324.82,8.4,319.21,841.996161,0.049873,841.796667,842.145781,16.572621,0.008476,16.555669,16.59805,285.33,8.62,0
2019-8-9 19:30,5.758965,0.759344,3.37366,7.20486,7.20486,5.682899,0.761002,3.37488,7.16473,7.16473,5.633498,0.695157,4.13025,7.18253,6.930717,5.425471,0.663423,3.37122,7.17962,6.669294,5.015549,0.751486,2.60469,7.18227,6.41934,4.555792,0.930341,2.602,7.1812,6.669856,335.2,7.28,336.36,336.36,7.76,336.65,327.19,8.85,336.35,842.046034,0.049873,841.87979,842.145781,16.534478,0.008476,16.521764,16.559907,285.48,13.8,0
2019-8-9 19:40,4.792736,0.936345,2.60742,7.9711,7.718241,4.64069,0.958074,2.61691,7.9227,7.67257,4.650664,0.787488,2.60411,7.9456,7.434343,4.428432,0.769297,2.60954,7.17962,6.928266,4.164882,0.678245,2.60469,6.41934,6.41934,4.010104,0.634982,1.8388,5.6548,5.6548,333.29,7.01,333.6,335.44,7.54,329.7,323.93,6.32,322.37,841.896414,0.033249,841.780043,841.996161,16.559907,0.021191,16.50905,16.585336,282.98,7.38,0
2019-8-9 19:50,4.584319,0.97619,2.60742,7.20486,6.691479,4.447408,0.999762,2.61691,7.16473,6.65689,4.467527,0.878294,2.60411,6.41946,6.167647,4.266194,0.882025,2.60954,6.41794,5.907614,4.223627,0.763693,1.84176,5.65641,5.65641,4.231432,0.683064,2.602,6.418,5.906656,329.29,8.6,344.84,331.19,7.6,333.18,323.38,7.86,321.81,841.896414,0.016624,841.829916,841.996161,16.568383,0.008476,16.542955,16.589574,281.28,9.04,0
2019-8-9 20:00,4.670138,0.839033,2.60742,6.43862,6.43862,4.526994,0.848926,2.61691,6.40676,6.40676,4.494997,0.835562,2.60411,6.41946,6.167647,4.386539,0.774629,2.60954,6.41794,6.166586,4.124447,0.659172,2.60469,5.65641,5.65641,4.080318,0.59148,2.602,5.6548,5.402944,332.33,8.98,336.83,332.98,8.76,340.82,321.99,8.89,334.63,841.813292,0.083122,841.647047,841.979536,16.50905,0.033905,16.432763,16.551431,276.5,7.38,0
2019-8-9 20:10,3.994314,0.549394,2.60742,4.90614,4.90614,3.823598,0.544222,2.61691,4.89082,4.89082,3.800604,0.594432,1.84104,4.89332,4.89332,3.461098,0.595634,1.84786,5.65626,4.89458,3.161629,0.639335,1.84176,4.89348,4.641713,3.220192,0.657115,1.8388,4.8916,4.8916,327.08,6.6,328.3,328.59,6.93,329.71,317.22,7.3,325.49,841.597174,0.066498,841.447554,841.763419,16.331048,0.050858,16.220857,16.437001,274.61,7.05,0
2019-8-9 20:20,2.999735,0.438289,1.84118,4.1399,3.626519,2.885989,0.452508,1.85894,4.13285,3.62501,2.647605,0.46242,1.84104,4.13025,3.618993,2.317817,0.482143,1.08618,3.37122,3.37122,1.905083,0.54168,0.3159,3.36762,3.115853,1.596866,0.753278,0.3124,3.3652,2.853856,346.11,9.23,347.61,346.83,10.74,359.99,334.91,15.96,353.97,841.28131,0.116371,841.081816,841.514052,16.093713,0.06781,16.000474,16.225095,297.77,35.84,0
2019-8-9 20:30,3.28401,0.457445,2.60742,4.1399,4.1399,3.145973,0.442654,2.61691,4.13285,4.13285,3.174886,0.428845,2.60411,4.13025,4.13025,2.911927,0.450915,1.84786,4.1329,3.881546,2.562729,0.682059,0.3159,4.13055,3.878783,2.27993,1.018109,0.3124,4.1284,3.876544,330.14,8.59,324.25,331.48,7.3,323.72,320.28,9.95,307.55,841.081816,0.033249,840.965445,841.181563,15.936902,0.046619,15.822473,16.000474,274.93,8.93,0
2019-8-9 20:40,3.716169,0.624486,2.60742,5.67238,5.158999,3.554519,0.632147,2.61691,4.89082,4.89082,3.373285,0.546358,2.60411,4.89332,4.641507,2.944679,0.48976,1.84786,4.89458,4.384254,2.45363,0.509637,1.07883,4.13055,3.619387,2.247112,0.509818,1.0756,3.3652,3.113344,346.55,11.13,353.8,348.13,13.56,359.99,340.89,16.2,7.06,840.832449,0.132996,840.566458,841.081816,15.712281,0.046619,15.648709,15.826711,314.14,39.05,0
2019-8-9 20:50,3.488596,0.572381,2.60742,5.67238,5.158999,3.308179,0.602586,1.85894,5.64879,5.14095,3.319107,0.599773,1.84104,4.89332,4.89332,2.901263,0.768535,1.08618,4.89458,4.384254,2.556625,0.627891,1.07883,4.13055,3.878783,2.407384,0.420523,1.0756,3.3652,3.113344,11.09,8.22,357.01,19.99,12.2,357.32,31.14,19.21,348.7,840.400214,0.066498,840.250594,840.599707,15.619043,0.033905,15.568185,15.699567,69.11,22.38,0
2019-8-9 21:00,2.929241,0.475069,1.84118,4.1399,3.626519,2.683611,0.513146,1.10097,4.13285,3.62501,2.93223,0.493706,1.84104,4.13025,3.618993,2.956104,0.434158,1.84786,4.1329,3.622574,2.713026,0.566857,1.07883,4.13055,3.619387,2.67832,0.55103,1.0756,4.1284,3.876544,3.16,10.43,359.99,12.47,12.17,6.11,12.35,16.65,359.99,840.233969,0.033249,840.167471,840.317091,15.771615,0.20343,15.563947,16.110665,41.84,21.03,0
2019-8-9 21:10,2.058026,0.367795,1.07494,2.60742,2.60742,1.241194,0.592733,0.343,2.61691,2.10907,2.193578,0.488365,1.07797,3.36718,3.36718,2.845661,0.509564,1.84786,4.1329,3.622574,2.991496,0.666801,1.07883,4.13055,3.878783,3.611714,0.426629,2.602,4.1284,4.1284,31.46,12.36,13.12,43.45,12.58,16.12,51.95,8.81,61.76,840.184096,0.033249,840.084349,840.267218,15.780091,0.152573,15.551232,16.068284,63.82,5.22,0
2019-8-9 21:20,2.448808,0.554758,1.07494,3.37366,3.37366,1.987795,0.679141,0.343,3.37488,3.12475,2.474388,0.508968,1.07797,4.13025,3.878437,2.560031,0.488237,1.08618,4.1329,3.881546,2.246113,0.689689,0.3159,4.13055,3.619387,2.772194,0.658642,1.0756,4.1284,3.876544,6.77,16.8,355.7,16.79,17.23,357.11,21.79,20.6,17.29,840.283842,0.049873,840.150847,840.416838,15.652948,0.084763,15.521566,15.801282,25,49.34,0
2019-8-9 21:30,2.969085,0.476601,1.84118,4.1399,3.887041,2.179561,0.478279,0.343,3.37488,2.86704,2.916969,0.518888,1.84104,4.13025,4.13025,3.042174,0.479097,1.84786,4.1329,3.881546,2.903759,0.505823,1.84176,4.13055,3.878783,3.221718,0.566294,1.0756,4.8916,4.639744,35.96,12.01,38.44,42.47,9.43,38.35,39.54,8.63,29.06,840.267218,0.066498,840.134222,840.416838,16.161523,0.351765,15.538518,16.555669,45.16,10.79,0
2019-8-9 21:40,3.66713,0.650538,1.84118,4.90614,4.90614,3.437034,0.714766,1.85894,4.89082,4.64069,3.445013,0.667686,1.84104,4.89332,4.641507,3.331613,0.649713,1.84786,4.89458,4.89458,3.090676,0.710288,1.84176,4.89348,4.89348,3.294986,0.767779,1.0756,5.6548,5.6548,352.26,19.6,353.66,357.73,23.86,7.55,356.57,31.18,359.99,840.483336,0.066498,840.366965,840.682829,16.398858,0.139858,16.233571,16.691289,0.12,53.16,0
2019-8-9 21:50,4.463253,0.637512,2.60742,5.67238,5.419521,4.297329,0.622293,2.61691,5.64879,5.39866,4.004343,0.645557,2.60411,5.65639,5.404577,3.407781,0.533176,1.84786,4.89458,4.643226,2.99531,0.540154,1.84176,4.13055,4.13055,2.692058,0.867758,1.0756,4.8916,4.639744,352.05,13.26,356.48,349.26,14.92,10.19,337.53,16.96,343.13,840.549834,0.049873,840.450087,840.716078,15.763139,0.161049,15.640233,16.263238,290.14,15.33,0
2019-8-9 22:00,5.451703,0.743253,2.60742,6.43862,6.43862,5.307704,0.734473,2.61691,6.40676,6.40676,4.933,0.854638,2.60411,7.18253,6.671273,3.970662,0.76168,1.84786,6.41794,5.907614,2.659621,0.607292,1.07883,4.13055,3.878783,1.327456,0.767779,0.3124,3.3652,2.853856,354.19,4.25,353.49,355.28,5.75,357.86,347.72,9,359.99,840.450087,0.033249,840.366965,840.533209,15.729234,0.072048,15.665662,15.94114,294.53,53.83,0
2019-8-9 22:10,6.076188,0.519511,4.1399,7.20486,6.952001,5.90271,0.519967,4.13285,7.16473,6.65689,5.712094,0.712707,2.60411,6.41946,6.41946,5.06215,0.902591,2.60954,7.17962,6.669294,4.090878,1.152024,1.07883,6.41934,6.167573,3.275906,1.363838,0.3124,5.6548,5.6548,348.32,3.74,345.08,349.8,4.47,349.11,343.37,8.6,343.34,840.433463,0.016624,840.366965,840.516585,16.208142,0.228859,15.94114,16.708242,296.93,28.65,0
2019-8-9 22:20,5.907616,0.757811,3.37366,7.20486,7.20486,5.771581,0.745085,3.37488,7.16473,7.16473,5.70599,0.87982,3.36718,7.18253,7.18253,5.102519,1.068637,1.08618,7.17962,7.17962,4.3518,1.420576,0.3159,7.18227,6.671107,3.840674,1.519531,0.3124,6.418,5.906656,356.51,5.86,359.88,357.35,5.96,351.93,347.99,9.13,349.19,840.682829,0.132996,840.433463,840.998694,17.136293,0.211906,16.71248,17.462628,312.65,39.19,0
2019-8-9 22:30,2.02661,1.093424,0.3087,4.90614,4.653281,1.46707,1.221848,0.343,4.89082,4.38298,1.248135,1.009542,0.3149,4.13025,3.878437,1.482254,0.759395,0.3245,3.37122,3.37122,1.660946,0.606529,0.3159,2.60469,2.60469,2.176134,0.628114,1.0756,3.3652,3.113344,345.56,37.36,347.32,283.99,74.21,359.99,175.18,58.52,342.09,841.198187,0.099747,840.965445,841.414305,16.873529,0.20343,16.653146,17.403295,124.56,11.29,0
2019-8-9 22:40,3.249529,0.68272,1.84118,4.90614,4.90614,2.927678,0.771613,0.343,4.89082,4.89082,2.552221,0.640979,0.3149,4.89332,4.13025,1.682575,0.724358,0.3245,3.37122,3.119866,0.951421,0.637047,0.3159,2.60469,2.352923,0.819928,0.539582,0.3124,1.8388,1.8388,7.83,13.96,359.63,7.03,21.59,346.92,1.67,26.71,359.99,841.763419,0.216118,841.364432,842.129156,17.093911,0.233097,16.699765,17.45839,76.08,46.36,0
2019-8-9 22:50,4.705385,0.97006,2.60742,7.20486,6.691479,4.53988,1.01189,1.85894,7.16473,6.65689,4.08294,0.978256,1.84104,6.41946,6.167647,3.212791,1.007703,1.08618,5.65626,4.89458,2.293415,1.04674,0.3159,4.89348,4.641713,1.477806,0.751752,0.3124,4.1284,3.876544,8.23,9.89,356.38,10.79,9.69,359.99,5.46,11.98,357.24,841.913039,0.182869,841.530676,842.145781,16.627717,0.733196,15.373231,17.449914,47.58,28.99,0
2019-8-9 23:00,4.143731,0.926384,2.60742,6.43862,6.185761,3.950937,1.013406,1.85894,6.40676,6.15663,3.555658,0.945444,1.84104,6.41946,5.908203,3.051314,0.735021,1.08618,5.65626,4.89458,2.238484,0.791158,0.3159,4.89348,4.13055,1.538862,0.834941,0.3124,4.1284,3.617056,357.92,9.25,352.06,359.02,10.43,357.62,346.54,12.44,13.62,841.547301,0.033249,841.447554,841.647047,15.131658,0.089001,14.970609,15.373231,308.1,51.56,0
2019-8-9 23:10,3.306231,0.609161,1.84118,4.90614,4.653281,2.986799,0.66853,1.85894,4.89082,4.38298,2.680417,0.438765,1.07797,3.36718,3.36718,2.249265,0.446344,1.08618,3.37122,2.860894,1.845575,0.74996,0.3159,4.13055,4.13055,2.722586,1.18525,0.3124,4.8916,4.8916,13.06,9.4,11.59,16.56,11.21,32.92,19.56,20.44,10.76,841.630423,0.016624,841.563925,841.746794,15.004514,0.016953,14.970609,15.042657,63.41,18.49,0
2019-8-9 23:20,1.746932,0.67046,0.3087,3.37366,3.120801,1.044122,0.695058,0.343,3.37488,2.86704,1.177169,0.716523,0.3149,2.60411,2.60411,1.236993,0.688559,0.3245,3.37122,2.860894,1.063571,0.835408,0.3159,3.36762,3.115853,1.122918,0.78457,0.3124,3.3652,2.853856,357.09,15.17,359.99,342.39,22.83,359.99,302.61,23.66,355.2,841.929663,0.182869,841.647047,842.345274,15.767377,0.500099,15.000276,16.682813,351.12,53.43,0
2019-8-9 23:30,2.076416,0.968527,0.3087,4.1399,3.626519,1.894565,1.030081,0.343,4.13285,3.62501,1.469425,0.8203,0.3149,3.36718,2.855923,0.880526,0.54841,0.3245,1.84786,1.84786,0.890386,0.760641,0.3159,2.60469,2.60469,1.14963,0.964685,0.3124,3.3652,3.3652,353.31,17.74,332.88,8.26,19.61,345.76,19.88,40.32,38.16,842.77751,0.232742,842.32865,843.193121,17.310056,0.254288,16.687051,17.670297,57.89,14.85,0
2019-8-9 23:40,1.145434,0.458212,0.3087,1.84118,1.84118,0.806878,0.469941,0.343,1.85894,1.60881,0.978771,0.536438,0.3149,1.84104,1.84104,1.407609,0.568975,0.3245,2.60954,2.358186,1.506071,0.588219,0.3159,2.60469,2.60469,1.766296,0.470131,0.3124,3.3652,2.853856,27.4,13.86,22.64,34.57,13.81,35.61,32.95,13.39,38.11,843.37599,0.099747,843.126624,843.558859,17.750821,0.186478,17.352437,17.996633,56.87,16.16,0
2019-8-9 23:50,1.405956,0.419133,0.3087,1.84118,1.84118,1.057766,0.438107,0.343,1.85894,1.85894,1.477056,0.410532,0.3149,2.60411,2.352297,1.887467,0.465386,0.3245,2.60954,2.60954,2.061484,0.522607,1.07883,3.36762,3.115853,2.352434,0.477,1.0756,3.3652,3.3652,24.95,14.41,35.06,45.43,11.74,34.55,51.18,9.48,65.9,843.558859,0.083122,843.442488,843.774977,17.449914,0.220383,17.221055,17.873727,68.66,8.5,0
2019-8-10 00:00,1.766855,0.533303,0.3087,3.37366,2.860279,1.51179,0.714766,0.343,2.61691,2.61691,2.110404,0.493706,1.07797,3.36718,3.115367,2.519662,0.476812,1.08618,3.37122,3.37122,2.5345,0.552361,1.07883,4.13055,3.878783,2.756166,0.583848,1.0756,4.1284,4.1284,69.43,22.41,81.55,79.32,19,93.4,73.85,13.81,77.39,843.774977,0.033249,843.691855,843.891348,18.030538,0.110191,17.869489,18.255159,76.56,12.72,0
2019-8-10 00:10,1.884856,0.431393,1.07494,2.60742,2.60742,1.739181,0.442654,0.343,2.61691,2.61691,1.976103,0.431135,1.07797,3.36718,2.855923,2.135013,0.421209,1.08618,3.37122,2.860894,2.317065,0.46081,1.07883,3.36762,3.36762,2.739376,0.499133,1.8388,4.1284,3.876544,116.14,10.91,110.22,120.77,8.43,112.9,114.58,7.29,127.8,843.82485,0.016624,843.708479,843.924597,17.564344,0.377193,16.80148,18.233968,94.21,11.8,0
2019-8-10 00:20,2.130819,0.439822,1.07494,3.37366,2.860279,2.156822,0.430527,1.10097,3.37488,3.12475,2.217234,0.445633,1.07797,3.36718,2.855923,2.294966,0.416639,1.08618,3.37122,3.119866,2.515427,0.519555,1.07883,4.13055,3.619387,2.960704,0.515923,1.8388,4.1284,3.876544,100.13,11.43,93.95,106.39,11.58,121.73,102.05,7.83,98.29,843.52561,0.083122,843.392615,843.808226,16.784528,0.190716,16.602288,17.204103,86.28,10.84,0
2019-8-10 00:30,2.298625,0.416068,1.07494,3.37366,3.120801,2.379665,0.385807,1.85894,3.37488,3.12475,2.649894,0.486839,1.07797,4.13025,3.618993,3.057408,0.621531,1.84786,4.1329,4.1329,3.161629,0.707236,1.07883,5.65641,5.404643,3.385806,0.695275,1.0756,5.6548,5.6548,110.86,12.73,111.33,113.06,10.74,115.69,104.71,10,120.5,843.542235,0.016624,843.459113,843.641982,17.360913,0.224621,17.144769,17.755059,87.34,11.64,0
2019-8-10 00:40,3.14532,0.719499,1.84118,4.90614,4.392759,3.139909,0.667014,1.85894,4.89082,4.38298,3.3771,0.486839,2.60411,4.89332,4.382063,3.601247,0.413592,2.60954,4.89458,4.384254,3.291327,0.552361,1.84176,4.89348,4.382317,3.008022,0.65101,1.0756,4.8916,4.639744,114.76,5.34,116.76,118.18,5.66,136.28,110.18,5.48,121.87,843.592108,0.033249,843.52561,843.725104,17.560105,0.190716,17.373628,18.123777,95.27,11.02,0
2019-8-10 00:50,3.111606,0.635979,1.07494,4.90614,4.392759,3.190693,0.602586,1.10097,4.89082,4.64069,3.265692,0.618087,1.07797,4.13025,4.13025,3.207459,0.672563,1.84786,4.89458,4.384254,2.898418,0.71334,1.07883,4.13055,4.13055,2.973678,0.692986,1.0756,4.8916,4.380256,112.7,10.87,117.11,115.62,11.89,109.14,107.27,9.87,110.02,843.957846,0.132996,843.691855,844.257086,18.691686,0.415337,18.123777,19.310453,97.83,14.36,0
2019-8-10 01:00,2.812772,0.573914,1.84118,4.90614,4.392759,2.904939,0.562414,1.85894,4.89082,4.38298,3.044401,0.447922,1.84104,4.13025,3.878437,3.218884,0.469957,1.84786,4.89458,4.384254,3.15934,0.479883,1.84176,4.13055,4.13055,3.211034,0.602165,1.8388,4.8916,4.8916,104.54,9.24,98.12,106.16,9.26,105.76,98.66,7.43,103.34,844.290335,0.049873,844.173964,844.45658,19.539312,0.122906,19.268071,19.785123,94.74,10.1,0
2019-8-10 01:10,1.586022,0.61146,0.3087,3.37366,3.120801,1.279093,0.676867,0.343,3.37488,3.37488,1.610593,0.707366,0.3149,3.36718,3.36718,1.904986,0.782245,0.3245,3.37122,3.37122,2.034781,0.589745,0.3159,3.36762,3.115853,2.386014,0.620482,0.3124,4.1284,4.1284,93.29,28.29,86.44,103.6,30.89,89.68,94.27,25.78,87.62,844.539702,0.099747,844.340208,844.772444,20.102983,0.224621,19.789361,20.475938,101.43,20.93,0
2019-8-10 01:20,1.398293,0.592304,0.3087,3.37366,3.37366,1.045638,0.660192,0.343,3.37488,3.37488,1.586938,0.63869,0.3149,3.36718,3.115367,1.771692,0.56212,0.3245,3.37122,3.37122,1.944756,0.532525,0.3159,3.36762,2.856457,2.424938,0.467842,1.0756,3.3652,3.3652,106.36,20.04,108.48,113.24,20.69,104.12,107.64,12.95,107.69,844.772444,0.016624,844.705946,844.855566,20.4717,0.110191,20.353032,20.717511,108.92,10.37,0
2019-8-10 01:30,2.314716,1.115645,0.3087,4.90614,4.90614,2.239441,1.137713,0.343,4.89082,4.89082,2.21647,1.131633,0.3149,4.13025,4.13025,2.238602,1.062544,0.3245,4.89458,4.384254,2.230854,0.905598,0.3159,4.13055,4.13055,2.52568,0.713592,1.0756,4.1284,4.1284,93.75,28.05,75.8,96.37,27.5,92.6,92.64,20.02,90.4,844.672697,0.033249,844.572951,844.822318,20.60732,0.042381,20.518319,20.683606,109.69,17.89,0
2019-8-10 01:40,1.36841,0.7785,0.3087,4.90614,4.1399,1.258628,0.799658,0.343,4.13285,3.62501,1.324442,0.942391,0.3149,4.13025,3.618993,1.332203,0.920871,0.3245,4.1329,3.622574,1.065097,0.810995,0.3159,3.36762,3.36762,1.367906,0.970027,0.3124,4.8916,4.639744,51.01,47.88,47.18,58.68,49.74,67.94,56.3,65.05,338.73,844.888815,0.166245,844.639449,845.304427,21.276944,0.432289,20.641225,22.052522,62.93,96.18,0
2019-8-10 01:50,1.339293,0.819877,0.3087,3.37366,3.120801,1.318507,0.887583,0.343,3.37488,3.12475,1.526655,0.879057,0.3149,3.36718,3.36718,1.781594,0.889642,0.3245,3.37122,3.37122,1.549558,0.862874,0.3159,4.13055,3.878783,1.68616,0.888365,0.3124,4.1284,3.617056,125.28,70.94,100.04,133.49,67.16,150.12,131.73,63.31,117.86,845.686789,0.182869,845.254553,845.919531,22.590764,0.194954,22.05676,22.773004,120.13,50.16,0
2019-8-10 02:00,1.710919,0.919488,0.3087,4.1399,4.1399,1.564848,0.969444,0.343,4.13285,3.88272,1.740315,1.005726,0.3149,4.89332,4.641507,1.727515,0.937628,0.3245,4.1329,4.1329,1.563291,0.852956,0.3159,4.13055,3.878783,1.867802,0.929578,0.3124,4.1284,3.876544,141.4,66.63,238.27,152.42,72.69,116.41,164.03,82.28,230.44,845.786536,0.016624,845.703413,845.886282,22.493287,0.097477,22.344953,22.722146,181.44,67.19,0
2019-8-10 02:10,1.450398,1.001476,0.3087,4.90614,4.653281,1.328361,0.950494,0.343,4.13285,4.13285,1.171828,0.970625,0.3149,4.13025,4.13025,1.266698,0.906399,0.3245,4.1329,4.1329,1.237519,0.902546,0.3159,4.13055,4.13055,1.500702,0.910498,0.3124,4.8916,4.639744,191.84,74.73,231.6,226.48,78.41,179.61,237.78,63.92,244.8,845.836409,0.033249,845.753287,846.002654,22.78148,0.063572,22.688241,22.891671,223.76,56.04,0
2019-8-10 02:20,1.524723,0.730227,0.3087,4.1399,3.887041,1.481471,0.742053,0.343,4.13285,3.62501,1.61746,0.808091,0.3149,3.36718,3.36718,1.906509,0.863745,0.3245,4.1329,4.1329,1.702907,0.820913,0.3159,4.13055,3.878783,2.126526,0.861653,0.3124,4.1284,4.1284,269.13,37.2,259.54,270,34.63,262.57,265.69,25.18,266.49,846.168898,0.099747,845.936156,846.335143,23.040006,0.173763,22.815385,23.37058,263.94,24.56,0
2019-8-10 02:30,2.423522,0.736357,1.07494,4.90614,4.653281,2.494119,0.732199,0.343,4.89082,4.64069,2.699494,0.778331,1.07797,4.89332,4.382063,2.687993,0.896497,0.3245,4.1329,4.1329,2.429216,0.837697,0.3159,4.13055,4.13055,2.647792,0.696038,0.3124,4.1284,4.1284,272.74,23.68,272.06,279.66,24.47,290.03,280.96,19.98,283.26,846.318518,0.033249,846.119025,846.418265,22.921338,0.292431,22.319524,23.345151,271.24,12.05,0
2019-8-10 02:40,2.605121,0.940943,0.3087,4.90614,4.90614,2.566126,0.933061,0.343,4.89082,4.89082,2.81777,0.862269,1.07797,4.89332,4.89332,2.873843,0.825661,1.08618,5.65626,5.145934,2.702345,0.779714,1.07883,4.13055,4.13055,2.844698,0.674669,1.0756,4.8916,4.380256,270.24,18.55,276.42,271.73,16.03,247.39,268.25,15.67,257.24,846.085776,0.033249,846.002654,846.235396,22.760289,0.381432,22.222047,23.285817,263.83,17.15,0
2019-8-10 02:50,2.133884,0.812214,0.3087,4.90614,4.1399,2.10907,0.914112,0.343,4.89082,4.13285,2.185948,0.755439,0.3149,4.13025,3.618993,2.39627,0.707601,0.3245,4.1329,4.1329,2.478807,0.78124,0.3159,4.13055,4.13055,2.844698,0.68459,1.0756,4.8916,4.380256,282.35,25.68,264.29,294.15,30.07,280.46,285.22,21.23,253.06,846.1024,0.049873,845.95278,846.218771,22.963719,0.165287,22.692479,23.205293,269.46,10.93,0
2019-8-10 03:00,2.61355,0.721032,0.3087,4.90614,4.392759,2.61691,0.751906,1.10097,4.89082,4.64069,2.781905,0.780621,0.3149,5.65639,4.89332,3.045983,0.751016,1.08618,5.65626,5.404906,2.858746,0.759115,0.3159,5.65641,5.145247,3.099606,0.83952,1.0756,6.418,5.906656,287.73,17.61,276.64,290.3,19.26,290.71,281.43,17.48,253.91,845.853033,0.099747,845.620291,846.069151,22.866243,0.101715,22.64586,23.124768,267.55,14.17,0
2019-8-10 03:10,2.89476,0.839033,1.07494,5.67238,5.158999,2.899633,0.880761,1.10097,5.64879,5.14095,3.08637,0.914921,1.07797,5.65639,5.404577,3.273725,0.776914,1.08618,6.41794,5.907614,3.250892,0.85143,1.07883,6.41934,5.908177,3.508682,0.841046,1.8388,6.418,5.906656,284.23,16.98,288.13,285.17,17.68,284.76,275.26,14.72,238.44,845.620291,0.033249,845.50392,845.720038,23.39177,0.186478,23.018815,23.726583,259.25,13.82,0
